id,time,elapsed,memory,priority,agentsreply,duplicatePackets,resentPackets,resultsize,continue,WhenFirstRow,TimeTotalExecute,NumRowsProcessed,NumIndexSeeks,NumIndexScans,NumIndexWildSeeks,NumIndexMerges,NumLeafCacheHits,NumNodeCacheHits,NumLeafCacheAdds,NumIndexAccepted,NumIndexRejected,NumIndexRowsRead,TimeSortElapsed,NumGroups,TimeLocalExecute,NumAllocations,SizeAgentReply,TimeAgentWait,TimeLeafLoad,TimeLeafRead,NumLeafDiskFetches,TimeLeafFetch,fDMetaphone1.NumStarts,fDMetaphone1.NumStops,fDMetaphone1.TimeLocalExecute,fREGEXREPLACE.NumStarts,fREGEXREPLACE.NumStops,fREGEXREPLACE.TimeLocalExecute,fgetGlobalId.NumStarts,fgetGlobalId.NumStops,fgetGlobalId.TimeLocalExecute,fgetLocalId.NumStarts,fgetLocalId.NumStops,fgetLocalId.TimeLocalExecute,fgetCallerId.NumStarts,fgetCallerId.NumStops,fgetCallerId.TimeLocalExecute,fdbglog.NumStarts,fdbglog.NumStops,fdbglog.TimeLocalExecute,NumNodeCacheAdds,TimeNodeLoad,TimeNodeRead,NumNodeDiskFetches,TimeNodeFetch, ,%BranchMiss,%LeafMiss,%BranchFetch,%LeafFetch,AvgTimeBranchFetch,AvgTimeLeafFetch
idlexternallinking.xidl_recswithindistance_service:{HpESHdmYdExrvoX5n27Pvk},12:04:33.068,120,11,-2,357214,0,0,597668,0,20597-09-24T18:27:45.080Z,1677.0,26573,2623,2965,1066,10,746,2193,374,2981,2331,5296,0.000529,507,62.363,225485,348.841Kb,31.679,63.948,6.962,13,5.715,1202,1202,0.632302,2,2,0.009042,1,1,0.001171,1,1,0.000345,1,1,0.000192,1,1,0.012497999999999999,,,,,,,0.0,33.392857142857146,,3.4759358288770055,,0.43961538461538463
idlexternallinking.xidl_recswithindistance_service:{HpESHcg4KGzqqzvGtGsjSw},12:04:32.994,106,10,-2,423302,0,0,459171,0,20224-02-11T01:55:33.080Z,1270.0,23765,1704,1718,454,6,209,1372,278,1734,716,2434,,404,47.644,190773,413.380Kb,23.077,44.352,3.687,8,2.703,1836,1836,0.567615,2,2,0.008039999999999999,1,1,0.000953,1,1,0.000348,1,1,0.000202,1,1,0.013262000000000001,,,,,,,0.0,57.08418891170431,,2.8776978417266186,,0.337875
idlexternallinking.xidl_recswithindistance_service:{HpESHXyNdpMFqHmN8KzAKW},12:04:32.764,123,11,-2,245025,0,0,401112,0,20597-09-24T18:25:58.737Z,1642.0,18291,1496,4351,396,11,161,1215,304,4367,3926,8277,0.000744,345,74.369,158519,239.282Kb,37.286,66.383,14.967,42,14.042,448,448,0.26448200000000005,2,2,0.008177,1,1,0.0009,1,1,0.000323,1,1,0.000189,1,1,0.018325,,,,,,,0.0,65.3763440860215,,13.81578947368421,,0.3343333333333333
idlexternallinking.xidl_recswithindistance_service:{HpESHV8hUd82KcSFKWT6mN},12:04:32.621,133,10,-2,183370,0,0,195221,0,20597-09-24T18:25:07.606Z,1695.0,10236,898,5559,354,10,249,781,180,5575,5109,10668,0.000874,171,81.021,84345,179.072Kb,38.834,38.754,11.894,23,11.368,1000,1000,0.636083,2,2,0.008147999999999999,1,1,0.000923,1,1,0.000746,1,1,0.000179,1,1,0.016350999999999997,,,,,,,0.0,41.95804195804196,,12.777777777777779,,0.4942608695652174
idlexternallinking.xidl_recswithindistance_service:{HpESHUUHPLuRt6Y7ju1PCb},12:04:32.508,53,10,-2,89392,0,0,90346,0,19316-09-28T16:35:49.905Z,462.633,5015,403,272,114,7,59,348,64,284,38,310,0.000782,85,19.073,44332,87.296Kb,10.234,12.782,1.167,4,0.866118,240,240,0.193193,2,2,0.0067800000000000004,1,1,0.000927,1,1,0.000337,1,1,0.000176,1,1,0.013156000000000001,,,,,,,0.0,52.03252032520325,,6.25,,0.2165295
idlexternallinking.xidl_recswithindistance_service:{HpESHQBrfzZCXkfnNowQxH},12:04:32.392,166,10,-2,301356,0,0,421416,0,20224-02-11T01:51:56.593Z,3268.0,20547,1624,8514,428,13,238,1326,308,8530,7915,16429,0.001593,369,148.52,181359,294.292Kb,75.411,95.254,40.111,59,39.268,906,906,0.400468,2,2,0.007437999999999999,1,1,0.000948,1,1,0.000597,1,1,0.000189,1,1,0.018843,,,,,,,0.0,56.41025641025641,,19.155844155844157,,0.6655593220338983
idlexternallinking.xidl_recswithindistance_service:{HpESHRQ8FjyBJBaQkYUk5V},12:04:32.388,97,9,-2,105968,0,0,166965,0,20224-02-11T01:52:08.495Z,1057.0,7581,650,1410,175,10,81,554,125,1426,1234,2644,,149,41.817,65132,103.484Kb,21.867,26.851,7.636,30,7.293,210,210,0.074277,2,2,0.008676,1,1,0.000738,1,1,0.000335,1,1,0.000201,1,1,0.015754,,,,,,,0.0,60.679611650485434,,24.0,,0.2431
idlexternallinking.xidl_recswithindistance_service:{HpESHRCZPj1DfLMiR33oNT},12:04:32.303,22,9,-2,25536,0,0,24258,0,20117-05-12T17:42:59.353Z,577.489,1299,148,624,48,8,29,171,38,640,565,1189,0.000528,23,27.536,13028,24.937Kb,14.096,11.796,5.547,21,5.455,44,44,0.030055,2,2,0.00859,1,1,0.000883,1,1,0.000325,1,1,0.000178,1,1,0.012849000000000001,,,,,,,0.0,56.71641791044776,,55.26315789473684,,0.25976190476190475
idlexternallinking.xidl_recswithindistance_service:{HpESHKZLYxWX9eN4EauLhs},12:04:32.090,107,10,-2,221082,0,0,361357,0,20224-02-11T01:50:22.185Z,1168.0,16449,1336,1887,344,11,162,1073,223,1903,1507,3394,0.000937,315,45.889,141924,215.900Kb,23.284,40.578,1.546,3,0.598062,1026,1026,0.438079,2,2,0.0095,1,1,0.001176,1,1,0.000259,1,1,0.000239,1,1,0.017373999999999997,,,,,,,0.0,57.922077922077925,,1.345291479820628,,0.199354
idlexternallinking.xidl_recswithindistance_service:{HpESHLK5YatrEhxpUzUb4b},12:04:32.070,47,8,-2,55083,0,0,68763,0,20224-02-11T01:50:36.556Z,984.286,3319,303,1643,89,8,50,292,68,1659,1537,3180,,61,39.583,28989,53.791Kb,20.681,17.607,5.911,18,5.678,242,242,0.154773,2,2,0.00799,1,1,0.000857,1,1,0.000329,1,1,0.000193,1,1,0.0132,,,,,,,0.0,57.6271186440678,,26.470588235294116,,0.3154444444444444
idlexternallinking.xidl_recswithindistance_service:{HpESHDFbCDwQNTy13XrRr9},12:04:31.915,269,16,-2,1680213,0,0,2945331,0,20597-09-24T18:20:11.102Z,4319.0,132177,10890,5086,2783,9,1512,8283,1540,5102,1892,6978,0.003231,2524,116.52,1137578,1.601Mb,60.094,254.604,8.778,17,3.393,2688,2688,1.21,2,2,0.007865,1,1,0.000958,1,1,0.000472,1,1,0.000201,1,1,0.033946,,,,,,,0.0,50.45871559633027,,1.103896103896104,,0.19958823529411762
idlexternallinking.xidl_recswithindistance_service:{HpESHDZ2mdX2Y53K5y7vpN},12:04:31.740,76,10,-2,99256,0,0,140445,0,20597-09-24T18:20:14.771Z,651.211,6822,577,980,160,11,90,504,96,996,802,1782,0.001118,127,34.1,60966,96.929Kb,16.643,20.931,6.1,23,5.78,220,220,0.121962,2,2,0.009722,1,1,0.00075,1,1,0.000397,1,1,0.000187,1,1,0.013125999999999999,,,,,,,0.0,51.61290322580645,,23.958333333333332,,0.25130434782608696
idlexternallinking.xidl_recswithindistance_service:{HpESH9w3LudJvamRJWBFXB},12:04:31.721,249,14,-2,1195724,0,0,2016374,0,20597-09-24T18:19:19.167Z,4154.0,91316,7277,7528,1937,10,927,5719,1133,7544,5480,13008,0.0019790000000000003,1739,136.505,788608,1.139Mb,67.354,222.147,31.236,59,27.276,3322,3322,1.834,2,2,0.007730000000000001,1,1,0.0011149999999999999,1,1,0.000393,1,1,0.000186,1,1,0.02173,,,,,,,0.0,55.0,,5.207413945278023,,0.4623050847457627
idlexternallinking.xidl_recswithindistance_service:{HpESHAuJdSkoc2hDczheAH},12:04:31.690,168,10,-2,317351,0,0,320444,0,20224-02-11T01:47:54.295Z,2131.0,17144,1197,1251,324,9,158,994,198,1267,474,1725,0.0010869999999999999,280,77.48,138658,309.913Kb,41.209,49.049,15.646,28,14.983,1538,1538,0.756282,2,2,0.0085,1,1,0.000881,1,1,0.000225,1,1,0.000168,1,1,0.018358,,,,,,,0.0,55.61797752808989,,14.141414141414142,,0.5351071428571429
idlexternallinking.xidl_recswithindistance_service:{HpESH8izi1WAotzQ49Fr93},12:04:31.522,113,10,-2,189905,0,0,304744,0,18943-02-13T23:58:34.152Z,1338.0,14062,1132,1003,302,7,137,926,191,1015,679,1682,0.001117,270,46.317,123286,185.454Kb,26.312,44.245,14.53,25,13.851,430,430,0.183671,2,2,0.010006000000000001,1,1,0.00098,1,1,0.000519,1,1,0.000167,1,1,0.016984000000000003,,,,,,,0.0,58.23170731707317,,13.089005235602095,,0.5540400000000001
idlexternallinking.xidl_recswithindistance_service:{HpESH8B9HBsL9EjvBcTFvZ},12:04:31.505,126,10,-2,110866,0,0,143819,0,20597-09-24T18:18:51.109Z,1696.0,7130,709,1266,295,9,218,519,103,1282,1051,2317,0.000546,133,66.233,61934,108.267Kb,35.024,38.834,19.094,27,18.727,266,266,0.169251,2,2,0.0056500000000000005,1,1,0.000771,1,1,0.000363,1,1,0.000163,1,1,0.012887000000000001,,,,,,,0.0,32.087227414330215,,26.21359223300971,,0.6935925925925926
idlexternallinking.xidl_recswithindistance_service:{HpESH8RzhcGxY9m1EyCCUX},12:04:31.495,104,9,-2,56917,0,0,92933,0,17662-02-16T22:10:02.849Z,1418.0,4171,365,4762,103,5,46,319,122,4770,4677,9439,0.000564,83,68.469,37793,55.583Kb,34.939,34.634,14.933,21,14.583,94,94,0.060013,2,2,0.008179,1,1,0.0012829999999999999,1,1,0.00033,1,1,0.000166,1,1,0.017045,3,2.104,1.972,3,1.972,,0.9316770186335404,72.61904761904762,100.0,17.21311475409836,0.6573333333333333,0.6944285714285714
idlexternallinking.xidl_recswithindistance_service:{HpESH4UcpX9UUqZoaAQ79N},12:04:31.293,112,9,-2,172397,0,0,233356,0,18943-02-13T23:57:21.036Z,1120.0,11196,889,1102,236,7,107,726,155,1114,674,1776,0.001018,206,42.323,96243,168.356Kb,22.122,31.348,7.735,21,7.249,440,440,0.19915,2,2,0.008631,1,1,0.000948,1,1,0.000227,1,1,0.000193,1,1,0.016231000000000002,,,,,,,0.0,59.16030534351145,,13.548387096774194,,0.34519047619047616
idlexternallinking.xidl_recswithindistance_service:{HpESH3EpxZmT5qu3c9anG3},12:04:31.253,136,10,-2,333039,0,0,494486,0,20224-02-11T01:45:30.709Z,2242.0,24130,2000,2045,536,10,249,1643,348,2061,1419,3464,0.0011799999999999998,435,85.132,211784,325.233Kb,47.272,97.358,42.2,76,41.254,554,554,0.28174099999999996,2,2,0.007862000000000001,1,1,0.000822,1,1,0.000329,1,1,0.000219,1,1,0.027001,,,,,,,0.0,58.29145728643216,,21.839080459770116,,0.5428157894736841
idlexternallinking.xidl_recswithindistance_service:{HpESGzycKp9BKdFDjf938F},12:04:31.046,48,9,-2,62375,0,0,76386,0,20224-02-11T01:44:46.613Z,625.233,3797,332,1279,100,7,60,319,67,1295,1167,2446,0.00107,73,30.818,35047,60.913Kb,14.652,13.533,2.167,6,1.856,78,78,0.067302,2,2,0.008917999999999999,1,1,0.000887,1,1,0.000239,1,1,0.000181,1,1,0.017693,,,,,,,0.0,52.75590551181102,,8.955223880597014,,0.30933333333333335
idlexternallinking.xidl_recswithindistance_service:{HpESGv4ZiYPrcz6GpL79Q4},12:04:30.861,124,9,-2,116737,0,0,142773,0,18943-02-13T23:55:13.651Z,913.418,6966,546,584,146,7,66,462,99,596,322,906,0.000894,125,38.561,58314,114.000Kb,20.027,25.663,7.281,19,6.924,346,346,0.15940000000000001,2,2,0.00991,1,1,0.0015580000000000001,1,1,0.000439,1,1,0.000215,1,1,0.017456,,,,,,,0.0,60.0,,19.19191919191919,,0.364421052631579
idlexternallinking.xidl_recswithindistance_service:{HpESGwb4mAjVmmjwDPLF4S},12:04:30.842,26,9,-2,26296,0,0,29186,0,17555-05-20T13:58:02.736Z,789.201,1509,138,2020,38,6,25,142,47,2028,1975,3995,0.0011330000000000001,27,35.501,14964,25.679Kb,18.47,13.697,5.529,15,5.406,16,16,0.018348,2,2,0.008715,1,1,0.000883,1,1,0.000623,1,1,0.000173,1,1,0.013747,,,,,,,0.0,65.27777777777777,,31.914893617021278,,0.3604
idlexternallinking.xidl_recswithindistance_service:{HpESGtsufpaN4mcLzyTwX9},12:04:30.772,97,10,-2,226237,0,0,327409,0,20224-02-11T01:42:56.935Z,1396.0,15511,1255,3177,344,11,173,1046,223,3193,2745,5922,0.000888,286,60.126,133925,220.934Kb,29.64,45.473,7.939,22,7.155,524,524,0.23717500000000002,2,2,0.008492000000000001,1,1,0.001017,1,1,0.000308,1,1,0.000191,1,1,0.014202999999999999,,,,,,,0.0,56.313131313131315,,9.865470852017937,,0.32522727272727275
idlexternallinking.xidl_recswithindistance_service:{HpESGqmQDWkDvBEWd3Nu8w},12:04:30.568,59,10,-2,57741,0,0,60179,0,20224-02-11T01:42:01.519Z,1301.0,3170,285,3530,89,11,58,292,86,3546,3414,6944,0.001026,53,61.458,31492,56.387Kb,30.789,22.43,9.24,31,9.058,144,144,0.090208,2,2,0.008043,1,1,0.001016,1,1,0.000242,1,1,0.000168,1,1,0.01268,,,,,,,0.0,59.72222222222222,,36.04651162790697,,0.29219354838709677
idlexternallinking.xidl_recswithindistance_service:{HpESGpzGRkRoYygmVvNxpb},12:04:30.561,93,10,-2,115562,0,0,135979,0,20224-02-11T01:41:48.002Z,1531.0,7489,679,3528,189,12,104,613,156,3544,3299,6827,0.00092,125,65.076,69257,112.853Kb,34.459,37.182,9.591,18,8.946,182,182,0.119325,2,2,0.00889,1,1,0.0010509999999999999,1,1,0.000405,1,1,0.000225,1,1,0.020265000000000002,,,,,,,0.0,60.0,,11.538461538461538,,0.497
idlexternallinking.xidl_recswithindistance_service:{HpESGmHTj6pFgfgYfHkwnR},12:04:30.383,111,10,-2,106729,0,0,159026,0,19583-08-14T00:46:35.262Z,1164.0,7235,604,3791,168,8,81,526,137,3805,3602,7393,0.000684,138,51.099,62967,104.227Kb,26.021,29.614,7.506,9,6.992,192,192,0.100288,2,2,0.009195,1,1,0.000937,1,1,0.000484,1,1,0.000232,1,1,0.016944,,,,,,,0.0,62.84403669724771,,6.569343065693431,,0.7768888888888889
idlexternallinking.xidl_recswithindistance_service:{HpESGkS6uDXbtuumGgnCDM},12:04:30.303,77,9,-2,105002,0,0,127158,0,20224-02-11T01:40:20.746Z,633.795,6289,514,258,151,5,75,457,87,274,45,303,,116,25.879,53363,102.541Kb,12.718,16.407,2.187,8,1.808,238,238,0.138066,2,2,0.010362999999999999,1,1,0.00099,1,1,0.000455,1,1,0.000188,1,1,0.020297,,,,,,,0.0,53.7037037037037,,9.195402298850574,,0.226
idlexternallinking.xidl_recswithindistance_service:{HpESGhDEaMhbsyCS2M4jEk},12:04:30.194,138,11,-2,255749,0,0,383554,0,20597-09-24T18:11:07.689Z,1078.0,17771,1404,2828,363,13,160,1130,256,2844,2330,5158,0.001635,328,50.018,156075,249.754Kb,23.003,41.57,1.064,1,0.030113,518,518,0.34233300000000005,2,2,0.008536,1,1,0.001332,1,1,0.000392,1,1,0.000292,1,1,0.018277,,,,,,,0.0,61.53846153846154,,0.390625,,0.030113
idlexternallinking.xidl_recswithindistance_service:{HpESGg185RK1JZj26aLT69},12:04:30.072,80,10,-2,97735,0,0,88262,0,20224-02-11T01:39:01.635Z,652.931,4648,371,1682,105,10,59,349,81,1698,1391,3073,0.000926,77,30.121,38947,95.444Kb,14.223,13.385,0.390901,1,0.028061,386,386,0.226017,2,2,0.007980000000000001,1,1,0.00116,1,1,0.000564,1,1,0.000174,1,1,0.014512,,,,,,,0.0,57.857142857142854,,1.2345679012345678,,0.028061
idlexternallinking.xidl_recswithindistance_service:{HpESGdDRb2ey1XEgXoZnY8},12:04:29.999,154,10,-2,154507,0,0,230278,0,20490-12-25T10:00:50.690Z,1930.0,10559,838,3891,217,10,118,692,154,3907,3598,7489,0.000978,197,85.109,90984,150.885Kb,45.387,45.622,21.749,33,21.321,364,364,0.262519,2,2,0.009779,1,1,0.001075,1,1,0.000733,1,1,0.0002,1,1,0.012394,,,,,,,0.0,56.61764705882353,,21.428571428571427,,0.6460909090909092
idlexternallinking.xidl_recswithindistance_service:{HpESGdRfCPP7F2ekMSaJcN},12:04:29.989,133,10,-2,283960,0,0,324422,0,19957-03-28T17:15:46.473Z,1238.0,15864,1153,966,297,7,134,916,188,980,186,1152,0.000761,280,43.377,129160,277.304Kb,22.652,40.651,6.019,19,5.314,1090,1090,0.360675,2,2,0.009974,1,1,0.0011799999999999998,1,1,0.000372,1,1,0.000204,1,1,0.011156000000000001,,,,,,,0.0,58.38509316770186,,10.106382978723405,,0.2796842105263158
idlexternallinking.xidl_recswithindistance_service:{HpESGdsBvWxQcgEym9rigX},12:04:29.982,104,10,-2,68587,0,0,102816,0,20224-02-11T01:38:33.745Z,1117.0,4627,677,536,205,8,227,550,79,552,351,887,0.000753,93,42.475,41422,66.979Kb,24.256,22.166,8.178,18,7.881,178,178,0.135226,2,2,0.008872999999999999,1,1,0.0010049999999999998,1,1,0.000189,1,1,0.000176,1,1,0.019030000000000002,,,,,,,0.0,25.81699346405229,,22.78481012658228,,0.43783333333333335
idlexternallinking.xidl_recswithindistance_service:{HpESGaspNt7gjqcvGvSYx7},12:04:29.837,116,10,-2,112462,0,0,149481,0,20117-05-12T17:28:32.703Z,1658.0,7555,654,3058,172,16,86,569,147,3074,2849,5907,0.001027,137,67.686,67137,109.826Kb,35.541,45.785,19.588,44,19.183,234,234,0.15245599999999998,2,2,0.008076,1,1,0.001202,1,1,0.000398,1,1,0.000194,1,1,0.017091000000000002,,,,,,,0.0,63.09012875536481,,29.931972789115648,,0.4359772727272727
idlexternallinking.xidl_recswithindistance_service:{HpESGc2Wpwq9LHzP3D3JBz},12:04:29.834,54,10,-2,72600,0,0,81431,0,20224-02-11T01:37:51.565Z,1087.0,4231,361,3380,102,10,62,333,84,3396,3234,6614,0.000933,77,55.013,37380,70.898Kb,28.14,23.483,9.071,19,8.817,132,132,0.10265300000000001,2,2,0.007391,1,1,0.0010329999999999998,1,1,0.000733,1,1,0.000184,1,1,0.01471,,,,,,,0.0,57.534246575342465,,22.61904761904762,,0.4640526315789474
idlexternallinking.xidl_recswithindistance_service:{HpESGWSkTgEyEHGAyHy7ug},12:04:29.558,73,10,-2,74073,0,0,99502,0,20224-02-11T01:36:08.240Z,740.583,4646,398,708,113,9,57,356,74,724,571,1279,0.000769,84,35.3,41277,72.336Kb,17.625,20.172,7.91,20,7.631,116,116,0.08746999999999999,2,2,0.009826,1,1,0.000969,1,1,0.000568,1,1,0.000192,1,1,0.016614999999999998,5,1.534,1.374,5,1.374,,1.3850415512465375,56.48854961832061,100.0,27.027027027027028,0.27480000000000004,0.38155
idlexternallinking.xidl_recswithindistance_service:{HpESGUbyc4b5nH1rGGpGDb},12:04:29.467,81,10,-2,171507,0,0,161273,0,20117-05-12T17:26:38.508Z,1597.0,9722,1103,2532,329,11,348,895,157,2548,2042,4574,0.0010429999999999999,172,61.677,77587,167.487Kb,32.196,44.355,16.357,28,15.793,518,518,0.35536399999999996,2,2,0.008895,1,1,0.000919,1,1,0.000383,1,1,0.000268,1,1,0.014431,,,,,,,0.0,31.08910891089109,,17.8343949044586,,0.5640357142857143
idlexternallinking.xidl_recswithindistance_service:{HpESGRyG7sbTWWaC32nA9t},12:04:29.350,103,9,-2,158093,0,0,209818,0,18943-02-13T23:47:04.608Z,1041.0,10145,789,1087,212,7,92,655,145,1099,724,1811,0.000655,184,43.151,85091,154.387Kb,21.891,29.025,2.842,6,2.183,508,508,0.246887,2,2,0.008551,1,1,0.000978,1,1,0.000306,1,1,0.00019,1,1,0.014745,,,,,,,0.0,61.18143459915612,,4.137931034482759,,0.3638333333333333
idlexternallinking.xidl_recswithindistance_service:{HpESGPdijD8EYfkbpEpGVq},12:04:29.327,204,10,-2,313116,0,0,430032,0,20224-02-11T01:34:13.101Z,2280.0,20217,1599,4597,425,11,200,1306,303,4613,3944,8541,0.0010229999999999998,362,99.899,172648,305.777Kb,50.394,88.771,31.023,55,29.991,1220,1220,0.44643900000000003,2,2,0.012221,1,1,0.001369,1,1,0.000344,1,1,0.000188,1,1,0.021152999999999998,,,,,,,0.0,60.238568588469185,,18.151815181518153,,0.545290909090909
idlexternallinking.xidl_recswithindistance_service:{HpESGP5nZESrZF7Grr9HgM},12:04:29.196,101,10,-2,155037,0,0,188281,0,20117-05-12T17:25:00.287Z,1706.0,9400,747,5127,198,12,94,638,187,5143,4803,9930,0.001174,165,69.929,81236,151.403Kb,37.055,41.197,13.145,40,12.63,458,458,0.377855,2,2,0.008632999999999998,1,1,0.000869,1,1,0.000362,1,1,0.00018,1,1,0.059594,,,,,,,0.0,66.54804270462634,,21.390374331550802,,0.31575000000000003
idlexternallinking.xidl_recswithindistance_service:{HpESGP13NZR13N8R47TdZj},12:04:29.189,97,10,-2,132931,0,0,192410,0,20597-09-24T18:05:17.469Z,731.958,8930,1213,1675,360,6,427,931,122,1691,1294,2969,0.001307,170,37.364,78797,129.815Kb,18.95,23.117,3.286,10,2.811,84,84,0.061667,2,2,0.009472,1,1,0.0011510000000000001,1,1,0.000258,1,1,0.000231,1,1,0.015942,,,,,,,0.0,22.22222222222222,,8.19672131147541,,0.2811
idlexternallinking.xidl_recswithindistance_service:{HpESGAfkpvmia1DEWrHYSQ},12:04:28.594,158,10,-2,318641,0,0,443591,0,20224-02-11T01:30:11.637Z,1624.0,20733,1591,2907,421,12,201,1281,270,2923,2255,5162,0.000769,377,61.927,173020,311.172Kb,30.545,50.485,10.607,22,9.719,1298,1298,0.8760370000000001,2,2,0.009041,1,1,0.001017,1,1,0.000283,1,1,0.00025,1,1,0.018333,,,,,,,0.0,57.32484076433121,,8.148148148148149,,0.44177272727272726
idlexternallinking.xidl_recswithindistance_service:{HpESGBh6uegKBYvaXyNE9C},12:04:28.570,80,9,-2,84750,0,0,108909,0,19583-08-14T00:36:47.441Z,1086.0,5614,507,3527,141,9,74,457,133,3541,3371,6898,0.00107,101,47.559,52039,82.763Kb,24.856,33.983,11.383,15,10.878,56,56,0.041246000000000005,2,2,0.009445,1,1,0.000945,1,1,0.000246,1,1,0.000199,1,1,0.024067,,,,,,,0.0,64.2512077294686,,11.278195488721805,,0.7252
idlexternallinking.xidl_recswithindistance_service:{HpESG7q7n9G1iciVDEHYRF},12:04:28.421,135,9,-2,194602,0,0,210345,0,18943-02-13T23:42:08.000Z,1071.0,10618,772,546,203,6,99,615,116,558,87,633,0.000829,182,49.713,85005,190.041Kb,24.496,32.109,10.292,19,9.858,670,670,0.28795,2,2,0.013622,1,1,0.0011899999999999999,1,1,0.000419,1,1,0.000287,1,1,0.016923999999999998,6,2.959,2.712,6,2.712,,0.966183574879227,53.95348837209303,100.0,16.379310344827587,0.452,0.5188421052631579
idlexternallinking.xidl_recswithindistance_service:{HpESG5NjoMNPvAWW35KhVZ},12:04:28.253,96,11,-2,344487,0,0,268310,0,20597-09-24T17:59:51.928Z,1255.0,16326,1005,1151,263,9,124,818,162,1167,227,1378,0.001407,240,47.09,129151,336.413Kb,23.016,29.71,5.938,20,5.413,1674,1674,0.647999,2,2,0.008012,1,1,0.000843,1,1,0.00023,1,1,0.000221,1,1,0.012863,,,,,,,0.0,56.64335664335665,,12.345679012345679,,0.27065
idlexternallinking.xidl_recswithindistance_service:{HpESFyxbJeSV5Dz6RGnLxE},12:04:28.039,170,11,-2,349231,0,0,422978,0,20597-09-24T17:58:17.090Z,1801.0,20816,1533,1344,413,11,188,1248,256,1360,559,1903,0.000791,362,63.628,172768,341.045Kb,32.202,47.617,8.096,16,7.208,1446,1446,0.712466,2,2,0.007894,1,1,0.000917,1,1,0.000394,1,1,0.000181,1,1,0.016659,,,,,,,0.0,57.65765765765766,,6.25,,0.4505
idlexternallinking.xidl_recswithindistance_service:{HpESG2Mdouo6Z87ZKUc1aj},12:04:28.021,24,8,-2,19419,0,0,19232,0,20117-05-12T17:18:43.548Z,656.374,977,125,2650,44,6,24,155,60,2666,2613,5263,0.000661,18,34.657,10281,18.963Kb,17.338,13.351,4.42,19,4.28,30,30,0.024402,2,2,0.011155,1,1,0.001008,1,1,0.000229,1,1,0.000209,1,1,0.017459,,,,,,,0.0,71.42857142857143,,31.666666666666668,,0.22526315789473686
idlexternallinking.xidl_recswithindistance_service:{HpESFxhFimD2su4nMsXJF9},12:04:27.916,112,10,-2,163284,0,0,273382,0,20597-09-24T17:57:52.114Z,1990.0,12394,1190,3985,400,11,265,1005,212,4001,3675,7660,0.00085,236,78.199,110147,159.457Kb,44.785,56.438,19.256,46,18.57,140,140,0.08970399999999999,2,2,0.010375,1,1,0.0011690000000000001,1,1,0.000681,1,1,0.000181,1,1,0.017554,,,,,,,0.0,44.44444444444444,,21.69811320754717,,0.40369565217391307
idlexternallinking.xidl_recswithindistance_service:{HpESFyMiVkGxQoomjkh4pF},12:04:27.914,76,10,-2,71363,0,0,84921,0,20117-05-12T17:17:50.628Z,1967.0,4186,497,1099,242,9,190,465,75,1115,934,2033,0.00114,74,57.297,37290,69.690Kb,33.977,34.692,22.264,23,22.036,198,198,0.099411,2,2,0.008659,1,1,0.000934,1,1,0.000497,1,1,0.000177,1,1,0.014448,,,,,,,0.0,28.30188679245283,,30.666666666666668,,0.9580869565217391
idlexternallinking.xidl_recswithindistance_service:{HpESFxZmqCFfzPpsU13MB6},12:04:27.863,68,10,-2,109563,0,0,142376,0,20117-05-12T17:17:32.797Z,309.513,6853,553,1287,147,10,173,472,,1303,1069,2356,0.001217,126,17.438,58594,106.995Kb,7.606,,,,,298,298,0.175495,2,2,0.00845,1,1,0.000736,1,1,0.000216,1,1,0.00019,1,1,0.014202999999999999,,,,,,,0.0,0.0,,,,
idlexternallinking.xidl_recswithindistance_service:{HpESFwU2GQoTvjAit8q46x},12:04:27.839,103,10,-2,170270,0,0,223318,0,20224-02-11T01:26:10.258Z,776.971,11080,1261,945,343,9,400,1016,147,1051,537,1572,0.0010149999999999998,203,38.776,96712,166.279Kb,19.15,33.849,7.961,31,7.484,496,496,0.222386,2,2,0.011262000000000001,1,1,0.001074,1,1,0.000511,1,1,0.00023,1,1,0.018050999999999998,6,1.531,1.206,6,1.206,,0.5870841487279843,26.873857404021937,100.0,21.08843537414966,0.20099999999999998,0.2414193548387097
idlexternallinking.xidl_recswithindistance_service:{HpESFwYd51bwSy4TSjKp1B},12:04:27.835,92,10,-2,111250,0,0,150999,0,19583-08-14T00:32:42.351Z,1552.0,7786,780,5333,216,11,151,662,171,5347,5104,10437,0.0012980000000000001,141,67.152,71707,108.642Kb,35.381,47.954,18.101,45,17.571,356,356,0.202497,2,2,0.009439999999999999,1,1,0.001129,1,1,0.000438,1,1,0.000199,1,1,0.019329,,,,,,,0.0,53.1055900621118,,26.31578947368421,,0.3904666666666667
idlexternallinking.xidl_recswithindistance_service:{HpESFvzUULPb7ywpoeA6S4},12:04:27.825,113,9,-2,211995,0,0,265550,0,18943-02-13T23:39:01.359Z,2017.0,13318,1023,6607,269,7,111,836,257,6619,6124,12731,,238,86.353,110872,207.026Kb,45.065,61.327,15.981,31,15.171,616,616,0.19209600000000002,2,2,0.006152,1,1,0.0011539999999999999,1,1,0.000385,1,1,0.000186,1,1,0.01957,,,,,,,0.0,69.83695652173913,,12.062256809338521,,0.4893870967741935
